Cote;Piece;Intitule;Support;Dimensions_largeur_hauteur);Precision_vue;Observations;Nom_image;Localite;Code_postal;Code_INSEE;Latitude;Longitude
93AJ/316;Carnet n°7;Port-en-Bessin;Papier;30,5 x 9,5 cm;fol. 53v-54r;;FRAN126_0139_L.jpg;;;;;
93AJ/316;Carnet n°7;[Esquisse];Papier;30,5 x 9,5 cm;fol. 54v-55r;;FRAN126_0140_L.jpg;;;;;
93AJ/316;Carnet n°7;[Notes de voyage];Papier;30,5 x 9,5 cm;fol. 55v-56r;;FRAN126_0141_L.jpg;;;;;
93AJ/316;Carnet n°7;[Garde couleur];Papier;30,5 x 9,5 cm;fol. 56v-contre-plat inf.;;FRAN126_0142_L.jpg;;;;;
93AJ/316;Carnet n°7;Second plat.;Papier;15 x 9,5 cm;Second plat;;FRAN126_0143_L.jpg;;;;;
93AJ/316;Carnet n°9;Premier plat.;Papier;17 x 11,5 cm;Premier plat;;FRAN126_0144_L.jpg;;;;;
93AJ/316;Carnet n°9;Date;Papier;34 x 11,5 cm;Contre-plat sup.-fol. 1r;;FRAN126_0145_L.jpg;;;;;
93AJ/316;Carnet n°9;[Notes de travail];Papier;34 x 11,5 cm;fol. 1v-2r;;FRAN126_0146_L.jpg;;;;;
93AJ/316;Carnet n°9;A localiser;Papier;34 x 11,5 cm;fol. 2v-3r;;FRAN126_0147_L.jpg;;;;;
93AJ/316;Carnet n°9;L'Isle-Adam. — Chambly. — Clermont.;Papier;34 x 11,5 cm;fol. 3v-4r;;FRAN126_0148_L.jpg;L'Isle-Adam;95290;95313;49.116667;2.233333
93AJ/316;Carnet n°9;Clermont;Papier;34 x 11,5 cm;fol. 4v-5r;;FRAN126_0149_L.jpg;Clermont;9420.;9097.;43.033333;1.283333
93AJ/316;Carnet n°9;Clermont;Papier;34 x 11,5 cm;fol. 4v-5r;;FRAN126_0149_L.jpg;Clermont;40180;40084;43.65;-0.916667
93AJ/316;Carnet n°9;Clermont;Papier;34 x 11,5 cm;fol. 4v-5r;;FRAN126_0149_L.jpg;Clermont;60600;60157;49.383333;44288
93AJ/316;Carnet n°9;Clermont;Papier;34 x 11,5 cm;fol. 4v-5r;;FRAN126_0149_L.jpg;Clermont;74270;74078;45.966667;44444
93AJ/316;Carnet n°9;Agnetz;Papier;34 x 11,5 cm;fol. 5v-6r;;FRAN126_0150_L.jpg;Agnetz;60600;60007;49.383333;2.383333
93AJ/316;Carnet n°9;Clermont-en-Beauvaisis;Papier;34 x 11,5 cm;fol. 6v-7r;;FRAN126_0151_L.jpg;;;;;
93AJ/316;Carnet n°9;Forêt du Faÿ;Papier;34 x 11,5 cm;fol. 7v-8r;;FRAN126_0152_L.jpg;;;;;
93AJ/316;Carnet n°9;Beauvais;Papier;34 x 11,5 cm;fol. 8v-9r;;FRAN126_0153_L.jpg;Beauvais;60155;60057;49.433333;2.083333
93AJ/316;Carnet n°9;Beauvais;Papier;34 x 11,5 cm;fol. 9v-10r;;FRAN126_0154_L.jpg;Beauvais;60155;60057;49.433333;2.083333
93AJ/316;Carnet n°9;Beauvais;Papier;34 x 11,5 cm;fol. 10v-11r;;FRAN126_0155_L.jpg;Beauvais;60155;60057;49.433333;2.083333
93AJ/316;Carnet n°9;Beauvais;Papier;34 x 11,5 cm;fol. 11v-12r;;FRAN126_0156_L.jpg;Beauvais;60155;60057;49.433333;2.083333
93AJ/316;Carnet n°9;Saint-Evremont;Papier;34 x 11,5 cm;fol. 12v-13r;;FRAN126_0157_L.jpg;;;;;
93AJ/316;Carnet n°9;Nogent-les-Vierges;Papier;34 x 11,5 cm;fol. 13v-14r;;FRAN126_0158_L.jpg;;;;;
93AJ/316;Carnet n°9;Nogent-les-Vierges;Papier;34 x 11,5 cm;fol. 14v-15r;;FRAN126_0159_L.jpg;;;;;
93AJ/316;Carnet n°9;Senlis;Papier;34 x 11,5 cm;fol. 15v-16r;;FRAN126_0160_L.jpg;Senlis;60300;60612;49.2;2.583333
93AJ/316;Carnet n°9;Senlis;Papier;34 x 11,5 cm;fol. 15v-16r;;FRAN126_0160_L.jpg;Senlis;62310;62790;50.533333;2.15
93AJ/316;Carnet n°9;Creil;Papier;34 x 11,5 cm;fol. 16v-17r;;FRAN126_0161_L.jpg;Creil;60100;60175;49.266667;2.483333
93AJ/316;Carnet n°9;Montataire;Papier;34 x 11,5 cm;fol. 17v-18r;;FRAN126_0162_L.jpg;Montataire;60160;60414;49.266667;2.433333
93AJ/316;Carnet n°9;Sur l'Oise [paysage] au dessous et au dessus de Creil;Papier;34 x 11,5 cm;fol. 18v-19r;;FRAN126_0163_L.jpg;;;;;
93AJ/316;Carnet n°9;Nogent-sur-Bresche;Papier;34 x 11,5 cm;fol. 19v-20r;;FRAN126_0164_L.jpg;;;;;
93AJ/316;Carnet n°9;A identifier;Papier;34 x 11,5 cm;fol. 20v-21r;;FRAN126_0165_L.jpg;;;;;
93AJ/316;Carnet n°9;Blanc;Papier;34 x 11,5 cm;fol. 21v-22r;Ne pas numériser des fol. 22v à 27r [blancs].;FRAN126_0166_L.jpg;;;;;
93AJ/316;Carnet n°9;Bordeaux;Papier;34 x 11,5 cm;fol. 27v-28r;;FRAN126_0167_L.jpg;Bordeaux;33300;33063;44.833333;-0.566667
93AJ/316;Carnet n°9;Périgueux;Papier;34 x 11,5 cm;fol. 28v-29r;;FRAN126_0168_L.jpg;Périgueux;24000;24322;45.183333;0.716667
93AJ/316;Carnet n°9;Angoulême;Papier;34 x 11,5 cm;fol. 29v-30r;;FRAN126_0169_L.jpg;Angoulême;16000;16015;45.65;0.15
93AJ/316;Carnet n°9;Angoulême;Papier;34 x 11,5 cm;fol. 30v-31r;;FRAN126_0170_L.jpg;Angoulême;16000;16015;45.65;0.15
93AJ/316;Carnet n°9;Saintes;Papier;34 x 11,5 cm;fol. 31v-32r;;FRAN126_0171_L.jpg;Saintes;17100;17415;45.75;-0.633333
93AJ/316;Carnet n°9;Saintes;Papier;34 x 11,5 cm;fol. 32v-33r;;FRAN126_0172_L.jpg;Saintes;17100;17415;45.75;-0.633333
93AJ/316;Carnet n°9;Saintes;Papier;34 x 11,5 cm;fol. 33v-34r;;FRAN126_0173_L.jpg;Saintes;17100;17415;45.75;-0.633333
93AJ/316;Carnet n°9;Saintes;Papier;34 x 11,5 cm;fol. 34v-35r;;FRAN126_0174_L.jpg;Saintes;17100;17415;45.75;-0.633333
93AJ/316;Carnet n°9;Saintes;Papier;34 x 11,5 cm;fol. 35v-36r;;FRAN126_0175_L.jpg;Saintes;17100;17415;45.75;-0.633333
93AJ/316;Carnet n°9;Saint-Savin;Papier;34 x 11,5 cm;fol. 36v-37r;;FRAN126_0176_L.jpg;Saint-Savin;38300;38455;45.633333;44260
93AJ/316;Carnet n°9;Saint-Savin;Papier;34 x 11,5 cm;fol. 36v-37r;;FRAN126_0176_L.jpg;Saint-Savin;65400;65396;42.983333;-0.083333
93AJ/316;Carnet n°9;Saint-Savin;Papier;34 x 11,5 cm;fol. 36v-37r;;FRAN126_0176_L.jpg;Saint-Savin;86310;86246;46.566667;0.866667
93AJ/316;Carnet n°9;Poitiers;Papier;34 x 11,5 cm;fol. 37v-38r;;FRAN126_0177_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°9;Poitiers;Papier;34 x 11,5 cm;fol. 38v-39r;;FRAN126_0178_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°9;Poitiers;Papier;34 x 11,5 cm;fol. 39v-40r;;FRAN126_0179_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°9;Poitiers;Papier;34 x 11,5 cm;fol. 40v-41r;;FRAN126_0180_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°9;Poitiers;Papier;34 x 11,5 cm;fol. 41v-42r;;FRAN126_0181_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°9;Blanc;Papier;34 x 11,5 cm;fol. 42v-43r;;FRAN126_0182_L.jpg;;;;;
93AJ/316;Carnet n°9;Blanc;Papier;34 x 11,5 cm;fol. 43v-44r;;FRAN126_0183_L.jpg;;;;;
93AJ/316;Carnet n°9;Esquisse];Papier;34 x 11,5 cm;fol. 44v-contre-plat inf.;;FRAN126_0184_L.jpg;;;;;
93AJ/316;Carnet n°9;Second plat;Papier;17 x 11,5 cm;Second plat;;FRAN126_0185_L.jpg;;;;;
93AJ/316;Carnet n°10;Premier plat;Papier;17,5 x 11 cm;Premier plat;;FRAN126_0186_L.jpg;;;;;
93AJ/316;Carnet n°10;Noyon;Papier;35 x 11 cm;Contre-plat sup.-fol. 1r;;FRAN126_0187_L.jpg;Noyon;60400;60471;49.583333;3
93AJ/316;Carnet n°10;Laon. — Noyon.;Papier;35 x 11 cm;fol. 1v-2r;;FRAN126_0188_L.jpg;Laon;2000.;2408.;49.566667;3.616667
93AJ/316;Carnet n°10;Maxey-sur-Meuse (Vosges);Papier;35 x 11 cm;fol. 2v-3r;;FRAN126_0189_L.jpg;Maxey-sur-Meuse;88630;88293;48.45;44382
93AJ/316;Carnet n°10;Grotte saint-Ortaire (Malloué, Calvados);Papier;35 x 11 cm;fol. 3v-4r;;FRAN126_0190_L.jpg;Malloué;14350;14395;48.933333;-0.966667
93AJ/316;Carnet n°10;Soissons;Papier;35 x 11 cm;fol. 4v-5r;;FRAN126_0191_L.jpg;Soissons;2200.;2722.;49.366667;3.333333
93AJ/316;Carnet n°10;Langres;Papier;35 x 11 cm;fol. 5v-6r;;FRAN126_0192_L.jpg;Langres;52200;52269;47.866667;5.333333
93AJ/316;Carnet n°10;Clairoix;Papier;35 x 11 cm;fol. 6v-7r;;FRAN126_0193_L.jpg;Clairoix;60200;60156;49.45;2.833333
93AJ/316;Carnet n°10;Meaux;Papier;35 x 11 cm;fol. 7v-8r;;FRAN126_0194_L.jpg;Meaux;77100;77284;48.95;2.866667
93AJ/316;Carnet n°10;Laon;Papier;35 x 11 cm;fol. 8v-9r;;FRAN126_0195_L.jpg;Laon;2000.;2408.;49.566667;3.616667
93AJ/316;Carnet n°10;Sens. — Noyon.;Papier;35 x 11 cm;fol. 9v-10r;;FRAN126_0196_L.jpg;Sens;89100;89387;48,198055;3,283888
93AJ/316;Carnet n°10;Troyes. — Laon.;Papier;35 x 11 cm;fol. 10v-11r;;FRAN126_0197_L.jpg;Troyes;10000;10387;48.3;4.083333
93AJ/316;Carnet n°10;Troyes. — Tête de femme.;Papier;35 x 11 cm;fol. 11v-12r;;FRAN126_0198_L.jpg;Troyes;10000;10387;48.3;4.083333
93AJ/316;Carnet n°10;Laon;Papier;35 x 11 cm;fol. 12v-13r;;FRAN126_0199_L.jpg;Laon;2000.;2408.;49.566667;3.616667
93AJ/316;Carnet n°10;Laon;Papier;35 x 11 cm;fol. 13v-14r;;FRAN126_0200_L.jpg;Laon;2000.;2408.;49.566667;3.616667
93AJ/316;Carnet n°10;Tête de femme.;Papier;35 x 11 cm;fol. 14v-15r;;FRAN126_0201_L.jpg;;;;;
93AJ/316;Carnet n°10;Laon;Papier;35 x 11 cm;fol. 15v-16r;;FRAN126_0202_L.jpg;Laon;2000.;2408.;49.566667;3.616667
93AJ/316;Carnet n°10;Laon;Papier;35 x 11 cm;fol. 16v-17r;;FRAN126_0203_L.jpg;Laon;2000.;2408.;49.566667;3.616667
93AJ/316;Carnet n°10;Châlons;Papier;35 x 11 cm;fol. 17v-18r;;FRAN126_0204_L.jpg;Châlons;38122;38066;45.45;4.933333
93AJ/316;Carnet n°10;Domrémy;Papier;35 x 11 cm;fol. 18v-19r;;FRAN126_0205_L.jpg;;;;;
93AJ/316;Carnet n°10;Domrémy;Papier;35 x 11 cm;fol. 19v-20r;;FRAN126_0206_L.jpg;;;;;
93AJ/316;Carnet n°10;Langres;Papier;35 x 11 cm;fol. 20v-21r;;FRAN126_0207_L.jpg;Langres;52200;52269;47.866667;5.333333
93AJ/316;Carnet n°10;Langres — [Esquisses];Papier;35 x 11 cm;fol. 21v-22r;;FRAN126_0208_L.jpg;Langres;52200;52269;47.866667;5.333333
93AJ/316;Carnet n°10;Sens;Papier;35 x 11 cm;fol. 22v-23r;;FRAN126_0209_L.jpg;Sens;89100;89387;48,198055;3,283888
93AJ/316;Carnet n°10;Sens;Papier;35 x 11 cm;fol. 23v-24r;;FRAN126_0210_L.jpg;Sens;89100;89387;48,198055;3,283888
93AJ/316;Carnet n°10;Blanc;Papier;35 x 11 cm;fol. 24v-25r;;FRAN126_0211_L.jpg;;;;;
93AJ/316;Carnet n°10;Sens;Papier;35 x 11 cm;fol. 25v-26r;;FRAN126_0212_L.jpg;Sens;89100;89387;48,198055;3,283888
93AJ/316;Carnet n°10;Langres;Papier;35 x 11 cm;fol. 26v-27r;;FRAN126_0213_L.jpg;Langres;52200;52269;47.866667;5.333333
93AJ/316;Carnet n°10;Laon;Papier;35 x 11 cm;fol. 27v-28r;;FRAN126_0214_L.jpg;Laon;2000.;2408.;49.566667;3.616667
93AJ/316;Carnet n°10;Laon;Papier;35 x 11 cm;fol. 28v-29r;;FRAN126_0215_L.jpg;Laon;2000.;2408.;49.566667;3.616667
93AJ/316;Carnet n°10;;;;;;FRAN126_0216_L.jpg;;;;;
93AJ/316;Carnet n°10;Laon. —Langres. — Châlons.;Papier;35 x 11 cm;fol. 29v-30r;;FRAN126_0217_L.jpg;Laon;2000.;2408.;49.566667;3.616667
93AJ/316;Carnet n°10;Langres. — Laon.;Papier;35 x 11 cm;fol. 30v-31r;;FRAN126_0218_L.jpg;Langres;52200;52269;47.866667;5.333333
93AJ/316;Carnet n°10;Laon;Papier;35 x 11 cm;fol. 31v-32r;;FRAN126_0219_L.jpg;Laon;2000.;2408.;49.566667;3.616667
93AJ/316;Carnet n°10;Laon;Papier;35 x 11 cm;fol. 32v-33r;;FRAN126_0220_L.jpg;Laon;2000.;2408.;49.566667;3.616667
93AJ/316;Carnet n°10;Laon;Papier;35 x 11 cm;fol. 33v-34r;;FRAN126_0221_L.jpg;Laon;2000.;2408.;49.566667;3.616667
93AJ/316;Carnet n°10;Plaine de Soissons à Crouy;Papier;35 x 11 cm;fol. 34v-35r;;FRAN126_0222_L.jpg;;;;;
93AJ/316;Carnet n°10;Coucy;Papier;35 x 11 cm;fol. 35v-36r;;FRAN126_0223_L.jpg;Coucy;8300.;8133.;49.5;4.45
93AJ/316;Carnet n°10;Compiègne;Papier;35 x 11 cm;fol. 36v-37r;;FRAN126_0224_L.jpg;Compiègne;60200;60159;49.416667;2.833333
93AJ/316;Carnet n°10;Compiègne;Papier;35 x 11 cm;fol. 37v-38r;;FRAN126_0225_L.jpg;Compiègne;60200;60159;49.416667;2.833333
93AJ/316;Carnet n°10;A identifier;Papier;35 x 11 cm;fol. 38v-39r;;FRAN126_0226_L.jpg;;;;;
93AJ/316;Carnet n°10;Laon;Papier;35 x 11 cm;fol. 39v-40r;;FRAN126_0227_L.jpg;Laon;2000.;2408.;49.566667;3.616667
93AJ/316;Carnet n°10;Second plat;Papier;17,5 x 11 cm;Second plat;;FRAN126_0228_L.jpg;;;;;
93AJ/316;Carnet n°11;Premier plat;Papier;16,5 x 10,5 cm;Premier plat;;FRAN126_0229_L.jpg;;;;;
93AJ/316;Carnet n°11;Fixey;Papier;33,5 x 10,5 cm;Contre-plat sup.-fol. 1r;;FRAN126_0230_L.jpg;;;;;
93AJ/316;Carnet n°11;Châlon;Papier;33,5 x 10,5 cm;fol. 1v-2r;;FRAN126_0231_L.jpg;;;;;
93AJ/316;Carnet n°11;Gevrey-Chambertin;Papier;33,5 x 10,5 cm;fol. 2v-3r;;FRAN126_0232_L.jpg;Gevrey-Chambertin;21220;21295;47.233333;4.95
93AJ/316;Carnet n°11;Gevrey-Chambertin;Papier;33,5 x 10,5 cm;fol. 3v-4r;;FRAN126_0233_L.jpg;Gevrey-Chambertin;21220;21295;47.233333;4.95
93AJ/316;Carnet n°11;Dijon;Papier;33,5 x 10,5 cm;fol. 4v-5r;;FRAN126_0234_L.jpg;Dijon;21000;21231;47.316667;5.016667
93AJ/316;Carnet n°11;Dijon;Papier;33,5 x 10,5 cm;fol. 5v-6r;;FRAN126_0235_L.jpg;Dijon;21000;21231;47.316667;5.016667
93AJ/316;Carnet n°11;Gevrey-Chambertin;Papier;33,5 x 10,5 cm;fol. 6v-7r;;FRAN126_0236_L.jpg;Gevrey-Chambertin;21220;21295;47.233333;4.95
93AJ/316;Carnet n°11;Gevrey-Chambertin;Papier;33,5 x 10,5 cm;fol. 7v-8r;;FRAN126_0237_L.jpg;Gevrey-Chambertin;21220;21295;47.233333;4.95
93AJ/316;Carnet n°11;Quincey;Papier;33,5 x 10,5 cm;fol. 8v-9r;;FRAN126_0238_L.jpg;Quincey;10400;10311;48.466667;3.583333
93AJ/316;Carnet n°11;Quincey;Papier;33,5 x 10,5 cm;fol. 8v-9r;;FRAN126_0238_L.jpg;Quincey;21700;21517;47.116667;4.966667
93AJ/316;Carnet n°11;Quincey;Papier;33,5 x 10,5 cm;fol. 8v-9r;;FRAN126_0238_L.jpg;Quincey;70000;70433;47.616667;6.183333
93AJ/316;Carnet n°11;Argilly;Papier;33,5 x 10,5 cm;fol. 9v-10r;;FRAN126_0239_L.jpg;Argilly;21700;21022;47.066667;5
93AJ/316;Carnet n°11;A identifier;Papier;33,5 x 10,5 cm;fol. 10v-11r;;FRAN126_0240_L.jpg;;;;;
93AJ/316;Carnet n°11;Dijon;Papier;33,5 x 10,5 cm;fol. 11v-12r;;FRAN126_0241_L.jpg;Dijon;21000;21231;47.316667;5.016667
93AJ/316;Carnet n°11;plaine de Citeaux;Papier;33,5 x 10,5 cm;fol. 12v-13r;;FRAN126_0242_L.jpg;;;;;
93AJ/316;Carnet n°11;[Esquisse];Papier;33,5 x 10,5 cm;fol. 13v-14r;;FRAN126_0243_L.jpg;;;;;
93AJ/316;Carnet n°11;[Esquisse];Papier;33,5 x 10,5 cm;fol. 14v-15r;;FRAN126_0244_L.jpg;;;;;
93AJ/316;Carnet n°11;Chambolle-Musigny;Papier;33,5 x 10,5 cm;fol. 15v-16r;;FRAN126_0245_L.jpg;Chambolle-Musigny;21220;21133;47.183333;4.95
93AJ/316;Carnet n°11;Dijon;Papier;33,5 x 10,5 cm;fol. 16v-17r;;FRAN126_0246_L.jpg;Dijon;21000;21231;47.316667;5.016667
93AJ/316;Carnet n°11;Dijon;Papier;33,5 x 10,5 cm;fol. 17v-18r;;FRAN126_0247_L.jpg;Dijon;21000;21231;47.316667;5.016667
93AJ/316;Carnet n°11;Dijon;Papier;33,5 x 10,5 cm;fol. 18v-19r;;FRAN126_0248_L.jpg;Dijon;21000;21231;47.316667;5.016667
93AJ/316;Carnet n°11;Dijon;Papier;33,5 x 10,5 cm;fol. 19v-20r;;FRAN126_0249_L.jpg;Dijon;21000;21231;47.316667;5.016667
93AJ/316;Carnet n°11;[Esquisse];Papier;33,5 x 10,5 cm;fol. 20v-21r;;FRAN126_0250_L.jpg;;;;;
93AJ/316;Carnet n°11;Tournus;Papier;33,5 x 10,5 cm;fol. 21v-22r;;FRAN126_0251_L.jpg;Tournus;71700;71543;46.566667;44443
93AJ/316;Carnet n°11;Tournus;Papier;33,5 x 10,5 cm;fol. 22v-23r;;FRAN126_0252_L.jpg;Tournus;71700;71543;46.566667;44443
93AJ/316;Carnet n°11;Tournus. — Mâcon;Papier;33,5 x 10,5 cm;fol. 23v-24r;;FRAN126_0253_L.jpg;Tournus;71700;71543;46.566667;44443
93AJ/316;Carnet n°11;Mâcon;Papier;33,5 x 10,5 cm;fol. 24v-25r;;FRAN126_0254_L.jpg;Mâcon;71870;71270;46.3;4.833333
93AJ/316;Carnet n°11;Autun;Papier;33,5 x 10,5 cm;fol. 25v-26r;;FRAN126_0255_L.jpg;Autun;71400;71014;46.95;44259
93AJ/316;Carnet n°11;Autun;Papier;33,5 x 10,5 cm;fol. 26v-27r;;FRAN126_0256_L.jpg;Autun;71400;71014;46.95;44259
93AJ/316;Carnet n°11;Autun;Papier;33,5 x 10,5 cm;fol. 27v-28r;;FRAN126_0257_L.jpg;Autun;71400;71014;46.95;44259
93AJ/316;Carnet n°11;Autun;Papier;33,5 x 10,5 cm;fol. 28v-29r;;FRAN126_0258_L.jpg;Autun;71400;71014;46.95;44259
93AJ/316;Carnet n°11;Nevers;Papier;33,5 x 10,5 cm;fol. 29v-30r;;FRAN126_0259_L.jpg;Nevers;58000;58194;46.983333;3.166667
93AJ/316;Carnet n°11;Nevers;Papier;33,5 x 10,5 cm;fol. 30v-31r;;FRAN126_0260_L.jpg;Nevers;58000;58194;46.983333;3.166667
93AJ/316;Carnet n°11;La Charité-sur-Loire;Papier;33,5 x 10,5 cm;fol. 31v-32r;;FRAN126_0261_L.jpg;;;;;
93AJ/316;Carnet n°11;La Charité-sur-Loire;Papier;33,5 x 10,5 cm;fol. 32v-33r;;FRAN126_0262_L.jpg;;;;;
93AJ/316;Carnet n°11;La Charité-sur-Loire;Papier;33,5 x 10,5 cm;fol. 33v-34r;;FRAN126_0263_L.jpg;;;;;
93AJ/316;Carnet n°11;La Charité-sur-Loire;Papier;33,5 x 10,5 cm;fol. 34v-35r;;FRAN126_0264_L.jpg;;;;;
93AJ/316;Carnet n°11;La Charité-sur-Loire;Papier;33,5 x 10,5 cm;fol. 35v-36r;;FRAN126_0265_L.jpg;;;;;
93AJ/316;Carnet n°11;Blanc;Papier;33,5 x 10,5 cm;fol. 36v-37r;Ne pas numériser des fol. 37v à 54r [blancs].;FRAN126_0266_L.jpg;;;;;
93AJ/316;Carnet n°11;Beaune;Papier;33,5 x 10,5 cm;fol. 54v-55r;;FRAN126_0267_L.jpg;Beaune;21200;21054;47.033333;4.833333
93AJ/316;Carnet n°11;Beaune;Papier;33,5 x 10,5 cm;fol. 54v-55r;;FRAN126_0267_L.jpg;Beaune;73140;73035;45.25;6.466667
93AJ/316;Carnet n°11;[Notes de travail];Papier;33,5 x 10,5 cm;fol. 55v-contre-plat inf.;;FRAN126_0268_L.jpg;;;;;
93AJ/316;Carnet n°11;Second plat;Papier;16,5 x 10,5 cm;Second plat;;FRAN126_0269_L.jpg;;;;;
93AJ/316;Carnet n°12;Premier plat;Papier;9,5 x 14 cm;Premier plat;Plats détachés du dos.;FRAN126_0270_L.jpg;;;;;
93AJ/316;Carnet n°12;Tournai;Papier;19 x 14 cm;Contre-plat sup.-fol. 1r;;FRAN126_0271_L.jpg;;;;;
93AJ/316;Carnet n°12;Bruxelles. — Anvers.;Papier;19 x 14 cm;fol. 1v-2r;;FRAN126_0272_L.jpg;;;;;
93AJ/316;Carnet n°12;Anvers;Papier;19 x 14 cm;fol. 2v-3r;;FRAN126_0273_L.jpg;;;;;
93AJ/316;Carnet n°12;Louvain;Papier;19 x 14 cm;fol. 3v-4r;;FRAN126_0274_L.jpg;;;;;
93AJ/316;Carnet n°12;Anvers;Papier;19 x 14 cm;fol. 4v-5r;;FRAN126_0275_L.jpg;;;;;
93AJ/316;Carnet n°12;Anvers;Papier;19 x 14 cm;fol. 5v-6r;;FRAN126_0276_L.jpg;;;;;
93AJ/316;Carnet n°12;Anvers;Papier;19 x 14 cm;fol. 6v-7r;;FRAN126_0277_L.jpg;;;;;
93AJ/316;Carnet n°12;Malines;Papier;19 x 14 cm;fol. 7v-8r;;FRAN126_0278_L.jpg;;;;;
93AJ/316;Carnet n°12;Louvain;Papier;19 x 14 cm;fol. 8v-9r;;FRAN126_0279_L.jpg;;;;;
93AJ/316;Carnet n°12;Liège;Papier;19 x 14 cm;fol. 9v-10r;;FRAN126_0280_L.jpg;;;;;
93AJ/316;Carnet n°12;Liège;Papier;19 x 14 cm;fol. 10v-11r;;FRAN126_0281_L.jpg;;;;;
93AJ/316;Carnet n°12;Liège;Papier;19 x 14 cm;fol. 11v-12r;;FRAN126_0282_L.jpg;;;;;
93AJ/316;Carnet n°12;Tongre-Notre-Dame;Papier;19 x 14 cm;fol. 12v-13r;;FRAN126_0283_L.jpg;;;;;
93AJ/316;Carnet n°12;Tongre-Notre-Dame. — Spa.;Papier;19 x 14 cm;fol. 13v-14r;;FRAN126_0284_L.jpg;;;;;
93AJ/316;Carnet n°12;Aix-la-Chapelle;Papier;19 x 14 cm;fol. 14v-15r;;FRAN126_0285_L.jpg;;;;;
93AJ/316;Carnet n°12;Aix-la-Chapelle;Papier;19 x 14 cm;fol. 15v-16r;;FRAN126_0286_L.jpg;;;;;
93AJ/316;Carnet n°12;Aix-la-Chapelle;Papier;19 x 14 cm;fol. 16v-17r;;FRAN126_0287_L.jpg;;;;;
93AJ/316;Carnet n°12;Aix-la-Chapelle;Papier;19 x 14 cm;fol. 17v-18r;;FRAN126_0288_L.jpg;;;;;
93AJ/316;Carnet n°12;Cologne;Papier;19 x 14 cm;fol. 18v-19r;;FRAN126_0289_L.jpg;Cologne;32430;32106;43.716667;0.983333
93AJ/316;Carnet n°12;Cologne;Papier;19 x 14 cm;fol. 19v-20r;;FRAN126_0290_L.jpg;Cologne;32430;32106;43.716667;0.983333
93AJ/316;Carnet n°12;Cologne;Papier;19 x 14 cm;fol. 20v-21r;;FRAN126_0291_L.jpg;Cologne;32430;32106;43.716667;0.983333
93AJ/316;Carnet n°12;Cologne;Papier;19 x 14 cm;fol. 21v-22r;;FRAN126_0292_L.jpg;Cologne;32430;32106;43.716667;0.983333
93AJ/316;Carnet n°12;Cologne;Papier;19 x 14 cm;fol. 22v-23r;;FRAN126_0293_L.jpg;Cologne;32430;32106;43.716667;0.983333
93AJ/316;Carnet n°12;Cologne;Papier;19 x 14 cm;fol. 23v-24r;;FRAN126_0294_L.jpg;Cologne;32430;32106;43.716667;0.983333
93AJ/316;Carnet n°12;Cologne;Papier;19 x 14 cm;fol. 24v-25r;;FRAN126_0295_L.jpg;Cologne;32430;32106;43.716667;0.983333
93AJ/316;Carnet n°12;Cologne;Papier;19 x 14 cm;fol. 25v-26r;;FRAN126_0296_L.jpg;Cologne;32430;32106;43.716667;0.983333
93AJ/316;Carnet n°12;Cologne;Papier;19 x 14 cm;fol. 26v-27r;;FRAN126_0297_L.jpg;Cologne;32430;32106;43.716667;0.983333
93AJ/316;Carnet n°12;Cologne;Papier;19 x 14 cm;fol. 27v-28r;;FRAN126_0298_L.jpg;Cologne;32430;32106;43.716667;0.983333
93AJ/316;Carnet n°12;Cologne;Papier;19 x 14 cm;fol. 28v-29r;;FRAN126_0299_L.jpg;Cologne;32430;32106;43.716667;0.983333
93AJ/316;Carnet n°12;Cologne;Papier;19 x 14 cm;fol. 29v-30r;;FRAN126_0300_L.jpg;Cologne;32430;32106;43.716667;0.983333
93AJ/316;Carnet n°12;Cologne;Papier;19 x 14 cm;fol. 30v-31r;;FRAN126_0301_L.jpg;Cologne;32430;32106;43.716667;0.983333
93AJ/316;Carnet n°12;Cologne;Papier;19 x 14 cm;fol. 31v-32r;;FRAN126_0302_L.jpg;Cologne;32430;32106;43.716667;0.983333
93AJ/316;Carnet n°12;Cologne;Papier;19 x 14 cm;fol. 32v-33r;;FRAN126_0303_L.jpg;Cologne;32430;32106;43.716667;0.983333
93AJ/316;Carnet n°12;Spire. — Mayence.;Papier;19 x 14 cm;fol. 33v-34r;;FRAN126_0304_L.jpg;;;;;
93AJ/316;Carnet n°12;Mayence;Papier;19 x 14 cm;fol. 34v-35r;;FRAN126_0305_L.jpg;;;;;
93AJ/316;Carnet n°12;Mayence. — Worms.;Papier;19 x 14 cm;fol. 35v-36r;;FRAN126_0306_L.jpg;;;;;
93AJ/316;Carnet n°12;Worms;Papier;19 x 14 cm;fol. 36v-37r;;FRAN126_0307_L.jpg;;;;;
93AJ/316;Carnet n°12;Worms;Papier;19 x 14 cm;fol. 37v-38r;;FRAN126_0308_L.jpg;;;;;
